Job Title;Company;Experience;Salary;Link
Системный администратор;ТОО A.R.T. Logic;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108059386?hhtmFrom=vacancy_search_list
Java Frontend Developer (Middle);ЧК ALIF ISLAMIC BANK LTD.;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108273811?hhtmFrom=vacancy_search_list
Backend-разработчик (Node.js);ТОО Аврора Холдинг;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107832516?hhtmFrom=vacancy_search_list
Инженер по информационной безопасности (Pre-sale инженер);ТОО InformConsulting;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108002150?hhtmFrom=vacancy_search_list
IT Manager;ТОО Лореаль Казахстан;"Опыт более 6&nbsp;лет";Not specified;https://almaty.hh.kz/vacancy/108273184?hhtmFrom=vacancy_search_list
BackEnd Middle разработчик Java/Kotlin;Казтелепорт, АО;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107484329?hhtmFrom=vacancy_search_list
C#/.NET-разработчик;АО Страховая компания Freedom Insurance;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108067052?hhtmFrom=vacancy_search_list
Python-разработчик;ТОО ЭВОТЕК ЦЕНТРАЛЬНАЯ АЗИЯ (Evotech CA);Опыт 1-3 года;от 250 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/107605221?hhtmFrom=vacancy_search_list
Скрипт дизайнер;ТОО Voctiv Kazakhstan;Опыт 1-3 года;600 – 1 000 $ на руки;https://almaty.hh.kz/vacancy/108104178?hhtmFrom=vacancy_search_list
Специалист технической поддержки Smart QR;АО Банк ЦентрКредит;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107898286?hhtmFrom=vacancy_search_list
Программист 1С ЗУП;ТОО Казфосфат;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108614819?hhtmFrom=vacancy_search_list
Java Trainee;ТОО Epam Kazakhstan (Эпам Казахстан),ТОО;Без опыта;Not specified;https://almaty.hh.kz/vacancy/107383686?hhtmFrom=vacancy_search_list
.NET Backend Developer;Teez;"Опыт более 6&nbsp;лет";от 1 100 000 ₸ на руки;https://almaty.hh.kz/vacancy/107781137?hhtmFrom=vacancy_search_list
Администратор 1С;Публичная Компания «Freedom Finance Global PLC»;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108518262?hhtmFrom=vacancy_search_list
DevOps-инженер;ТОО ТИКЕТС КЗ;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108206885?hhtmFrom=vacancy_search_list
Project/Product manager, Product owner;ТОО Аврора Холдинг;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107832423?hhtmFrom=vacancy_search_list
Старший разработчик 1С/Технический специалист 1С;ТОО MP Solutions;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108678834?hhtmFrom=vacancy_search_list
Senior C# developer;ООО Ре-Сим;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107184853?hhtmFrom=vacancy_search_list
Специалист службы технической поддержки;Публичная Компания «Freedom Finance Global PLC»;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107611204?hhtmFrom=vacancy_search_list
Middle / Senior frontend разработчик;ТОО QOMEK KAZAKHSTAN (КОМЕК КАЗАХСТАН);Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107618158?hhtmFrom=vacancy_search_list
Frontend-разработчик;ТОО VENDER;Опыт 1-3 года;400 000 – 550 000 ₸ на руки;https://almaty.hh.kz/vacancy/107966077?hhtmFrom=vacancy_search_list
Системный аналитик;ТОО ДиджиталБизФэктори;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/102676089?hhtmFrom=vacancy_search_list
Старший менеджер отдела поддержки клиентов;ТОО IDOCSKZ;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108463203?hhtmFrom=vacancy_search_list
Начальник Сектора планирования и оптимизации транспортной сети Алматы;АО Kcell;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108830407?hhtmFrom=vacancy_search_list
Менеджер службы контроля систем видеонаблюдения;Chocofamily;Без опыта;70 000 – 100 000 ₸ на руки;https://almaty.hh.kz/vacancy/108053906?hhtmFrom=vacancy_search_list
Системный аналитик;Публичная Компания «Freedom Finance Global PLC»;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107611184?hhtmFrom=vacancy_search_list
Strong Middle/Senior System Analyst;ТОО QALANKZ;"Опыт более 6&nbsp;лет";700 000 – 1 000 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/108278186?hhtmFrom=vacancy_search_list
Специалист технической поддержки / Support Engineer (E-Commerce);CNP Processing GmbH;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108480785?hhtmFrom=vacancy_search_list
Программист AI;ТОО WSE;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108356369?hhtmFrom=vacancy_search_list
Ведущий ИТ-инженер сетевого администрирования;ТОО МК-Золото ломбард;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108108591?hhtmFrom=vacancy_search_list
Системный аналитик BPM (финансовый сектор);ИП HR Компания «CHANGE» (ИП Куприянова);Опыт 3-6 лет;от 700 000 ₸ на руки;https://almaty.hh.kz/vacancy/108532991?hhtmFrom=vacancy_search_list
Программист 1С;ТОО ProsperPay;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107857397?hhtmFrom=vacancy_search_list
Инженер ЦОД;АО Home Credit Bank;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108316772?hhtmFrom=vacancy_search_list
Frontend-разработчик (Vue);Публичная Компания «Freedom Finance Global PLC»;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107635904?hhtmFrom=vacancy_search_list
Senior Golang разработчик;ТОО Tredo;Опыт 3-6 лет;до 1 500 000 ₸ на руки;https://almaty.hh.kz/vacancy/108418566?hhtmFrom=vacancy_search_list
DevOps инженер - системный администратор;ТОО Институт Космической Техники и Технологии;Опыт 1-3 года;450 000 – 600 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/105866785?hhtmFrom=vacancy_search_list
Dot net, golang engineer;ЧАСТНАЯ КОМПАНИЯ WELLDONE SCHOOL LTD.;"Опыт более 6&nbsp;лет";1 300 000 – 1 500 000 ₸ на руки;https://almaty.hh.kz/vacancy/108261705?hhtmFrom=vacancy_search_list
Программист;АО Авиаремонтный завод № 405;Опыт 1-3 года;290 304 – 290 304 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/108621161?hhtmFrom=vacancy_search_list
Администратор WAY4;АО Народный банк Казахстана;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107800528?hhtmFrom=vacancy_search_list
System аналитик;АО Микрофинансовая организация KMF(КМФ);Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107620160?hhtmFrom=vacancy_search_list
Junior Tech Support Specialist (24/7 live-chat Team) with English;Access Softek (ИП Гурфинг Михаил Григорьевич);Без опыта;Not specified;https://almaty.hh.kz/vacancy/108271388?hhtmFrom=vacancy_search_list
Java Backend Developer (Middle);ЧК ALIF ISLAMIC BANK LTD.;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108265913?hhtmFrom=vacancy_search_list
Engineering Manager;Teez;Опыт 3-6 лет;от 1 500 000 ₸ на руки;https://almaty.hh.kz/vacancy/107745491?hhtmFrom=vacancy_search_list
Программист 1С (Middle);ИП HR Solutions (ТМ Белый Ветер KZ);Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108645557?hhtmFrom=vacancy_search_list
IT-специалист;ТОО Промвзрыв;Опыт 3-6 лет;300 000 – 300 000 ₸ на руки;https://almaty.hh.kz/vacancy/108102526?hhtmFrom=vacancy_search_list
Backend разработчик (Django, Python);ИП FoodCloud;Опыт 3-6 лет;от 250 000 ₸ на руки;https://almaty.hh.kz/vacancy/107823662?hhtmFrom=vacancy_search_list
Консультант 1C;ТОО Office-Expert.kz;Опыт 3-6 лет;600 000 – 700 000 ₸ на руки;https://almaty.hh.kz/vacancy/108586549?hhtmFrom=vacancy_search_list
Vue Frontend-разработчик;АО КСЖ Freedom Life;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107694179?hhtmFrom=vacancy_search_list
Специалист службы поддержки первой линии;ТОО BTS Digital;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108228336?hhtmFrom=vacancy_search_list
JavaScript Trainee;Andersen;Без опыта;Not specified;https://almaty.hh.kz/vacancy/108170309?hhtmFrom=vacancy_search_list
Data Quality Developer Lead;АО Народный банк Казахстана;"Опыт более 6&nbsp;лет";Not specified;https://almaty.hh.kz/vacancy/107496308?hhtmFrom=vacancy_search_list
Database Administrator;Slotegrator;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108274482?hhtmFrom=vacancy_search_list
Специалист IT;ТОО Oi-Qaragai;Опыт 1-3 года;270 000 – 300 000 ₸ на руки;https://almaty.hh.kz/vacancy/107917586?hhtmFrom=vacancy_search_list
Специалист по биллингу;ТОО TV Commerce;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108634631?hhtmFrom=vacancy_search_list
Laravel developer (Middle);ТОО Bilim Land (Bilim Media Group);Опыт 3-6 лет;до 900 000 ₸ на руки;https://almaty.hh.kz/vacancy/107761682?hhtmFrom=vacancy_search_list
Head of Development;Not specified;"Опыт более 6&nbsp;лет";Not specified;https://almaty.hh.kz/vacancy/108168044?hhtmFrom=vacancy_search_list
Data Engineer;Учреждение SDU University;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108067931?hhtmFrom=vacancy_search_list
Архитектор (Java developer);АО Народный банк Казахстана;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107800552?hhtmFrom=vacancy_search_list
Middle Backend developer (PHP, Laravel) Smart Nation;ТОО Bilim Land (Bilim Media Group);Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108675307?hhtmFrom=vacancy_search_list
QA инженер (full stack);АО Jusan Bank;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107996317?hhtmFrom=vacancy_search_list
QA Manual Trainee;Andersen;Без опыта;Not specified;https://almaty.hh.kz/vacancy/107943621?hhtmFrom=vacancy_search_list
Middle JavaScript (Typescript) Разработчик;ТОО Business Applications Solutions;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107485183?hhtmFrom=vacancy_search_list
Middle/Senior Data Scientist (External Monetization);Beeline, ТМ;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108169506?hhtmFrom=vacancy_search_list
Системный администратор;АО Микрофинансовая организация KMF(КМФ);Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107065096?hhtmFrom=vacancy_search_list
Middle System Analyst;АО «Freedom Bank Kazakhstan»;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108321057?hhtmFrom=vacancy_search_list
Frontend (Angular) Developer;ТОО Halyk Finservice;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107954823?hhtmFrom=vacancy_search_list
Бизнес-аналитик CVM;АО Народный банк Казахстана;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108113224?hhtmFrom=vacancy_search_list
Специалист Отдела Заботы о клиентах;ТОО CodiPlay;Без опыта;Not specified;https://almaty.hh.kz/vacancy/108419199?hhtmFrom=vacancy_search_list
Penetration Tester;АО Bereke Bank;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108420657?hhtmFrom=vacancy_search_list
Fullstack developer;АО Народный банк Казахстана;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108245945?hhtmFrom=vacancy_search_list
Data Scientist Middle;АО Банк ЦентрКредит;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/106747630?hhtmFrom=vacancy_search_list
Специалист технической поддержки / Support Engineer (E-Commerce);CNP Processing GmbH;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108184431?hhtmFrom=vacancy_search_list
Sales в IT-компанию (на рынок Казахстана);ТОО ТоморуАзия;Опыт 1-3 года;420 000 – 2 000 000 ₸ на руки;https://almaty.hh.kz/vacancy/107931609?hhtmFrom=vacancy_search_list
Middle+/Senior Golang developer;Новео;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108731381?hhtmFrom=vacancy_search_list
